stkcd,shortname,aisoftinvest,aihardinvest,aiinvesttotal,aiinvestlevel,year
2588,史丹利,333378.6,27081214.28,27414592.88,0.0034,2021
2588,史丹利,554991.29,28083050.61,28638041.9,0.0028,2022
2588,史丹利,710559.95,29155982.4,29866542.35,0.0023,2023
2589,瑞康医药,3135283.81,51320013.62,54455297.43,0.0246,2011
2589,瑞康医药,3615126.85,4816668.89,8431795.74,0.0027,2012
2589,瑞康医药,3361157.4,8793476.53,12154633.93,0.0027,2013
2589,瑞康医药,10500222.33,248026542.0,258526764.4,0.0096,2017
2589,瑞康医药,48757272.8,231578008.8,280335281.6,0.008,2018
2589,瑞康医药,68715954.23,230496880.6,299212834.8,0.0092,2019
2589,瑞康医药,95614101.55,212737852.8,308351954.4,0.0099,2020
2589,瑞康医药,270755261.5,115289501.9,386044763.3,0.0146,2021
2589,瑞康医药,277215237.9,46540165.52,323755403.4,0.0177,2022
2589,瑞康医药,235670793.7,49249721.62,284920515.3,0.0171,2023
2590,万安科技,1326492.74,4865428.96,6191921.7,0.0038,2011
2591,恒大高新,899508.66,2218143.24,3117651.9,0.0034,2015
2591,恒大高新,2352395.77,3861210.39,6213606.16,0.0067,2016
2591,恒大高新,5126875.07,1706427.43,6833302.5,0.0045,2017
2591,恒大高新,4660102.9,1383426.25,6043529.15,0.0041,2018
2591,恒大高新,3271353.18,696960.25,3968313.43,0.0026,2019
2591,恒大高新,384775.55,450310.83,835086.38,0.0008,2020
2591,恒大高新,253325.38,747650.56,1000975.94,0.0009,2021
2591,恒大高新,137928.46,575614.7,713543.16,0.0007,2022
2591,恒大高新,59674.12,678960.93,738635.05,0.0007,2023
2592,八菱科技,3354628.26,3392245.31,6746873.57,0.0027,2016
2592,八菱科技,3576008.39,3919418.18,7495426.57,0.0029,2017
2593,日上集团,1064828.04,10303065.86,11367893.9,0.0051,2011
2593,日上集团,1238511.09,29140850.14,30379361.23,0.0137,2012
2593,日上集团,1084354.17,22007840.57,23092194.74,0.009,2013
2593,日上集团,1081344.98,16727563.41,17808908.39,0.006,2015
2593,日上集团,1973292.49,23032524.28,25005816.77,0.0072,2016
2593,日上集团,2316343.66,21327820.06,23644163.72,0.0062,2017
2593,日上集团,3645735.54,18952683.21,22598418.75,0.0057,2018
2593,日上集团,3814795.9,15135332.79,18950128.69,0.0048,2019
2593,日上集团,3516944.04,12327206.15,15844150.19,0.0037,2020
2593,日上集团,3210886.31,12414129.01,15625015.32,0.0032,2021
2593,日上集团,3196371.94,28810056.36,32006428.3,0.0064,2022
2593,日上集团,3995083.25,35225581.76,39220665.01,0.0078,2023
2597,金禾实业,7115684.74,62688439.83,69804124.57,0.0123,2017
2597,金禾实业,8072436.76,95144422.42,103216859.2,0.0181,2018
2597,金禾实业,6471211.67,142775076.2,149246287.8,0.0243,2019
2597,金禾实业,13514378.54,123622615.2,137136993.7,0.0196,2020
2597,金禾实业,17935607.53,152829914.7,170765522.3,0.0193,2021
2597,金禾实业,20521692.94,138900398.3,159422091.2,0.0164,2023
2598,山东章鼓,301282.02,1042001.54,1343283.56,0.0014,2014
2598,山东章鼓,224358.9,2649905.67,2874264.57,0.0029,2015
2598,山东章鼓,147435.78,2184369.12,2331804.9,0.0023,2016
2598,山东章鼓,76922.92,1834433.74,1911356.66,0.0017,2017
2598,山东章鼓,2925283.84,2923630.64,5848914.48,0.0043,2019
2598,山东章鼓,3256953.44,5290346.76,8547300.2,0.0053,2020
2598,山东章鼓,3066783.34,4922358.48,7989141.82,0.0035,2021
2598,山东章鼓,4167295.3,6025896.73,10193192.03,0.004,2022
2598,山东章鼓,6666586.45,10816501.68,17483088.13,0.0061,2023
2600,江粉磁材,358247.52,7926550.84,8284798.36,0.0049,2011
2600,江粉磁材,237123.52,10364736.86,10601860.38,0.0061,2012
2600,江粉磁材,1412594.8,15407110.09,16819704.89,0.0077,2013
2600,江粉磁材,9487792.14,119632366.3,129120158.5,0.0087,2017
2603,以岭药业,1803778.82,17461248.8,19265027.62,0.0046,2011
2603,以岭药业,2899961.55,15567086.47,18467048.02,0.0044,2012
2603,以岭药业,6852504.42,48018310.45,54870814.87,0.0118,2013
2603,以岭药业,17938903.99,140240116.7,158179020.7,0.0277,2015
2603,以岭药业,14741306.88,165730489.7,180471796.6,0.0289,2016
2603,以岭药业,10590253.11,170678030.9,181268284.1,0.023,2017
2603,以岭药业,6733282.78,155961076.2,162694359.0,0.019,2018
2603,以岭药业,9126890.98,187479449.9,196606340.8,0.0217,2019
2603,以岭药业,8996169.47,256963995.3,265960164.8,0.0206,2021
2603,以岭药业,5856020.47,266531379.7,272387400.2,0.0167,2022
2603,以岭药业,3714339.68,268826512.1,272540851.8,0.0161,2023
2606,大连电瓷,487426.97,7986293.97,8473720.94,0.0061,2013
2606,大连电瓷,93615.15,5399785.26,5493400.41,0.0037,2017
2606,大连电瓷,246805.66,4705962.55,4952768.21,0.0037,2018
2607,亚夏汽车,299767.97,7399597.17,7699365.14,0.0046,2011
2607,亚夏汽车,631123.03,10902148.49,11533271.52,0.0049,2012
2607,亚夏汽车,570822.8,16303829.41,16874652.21,0.0057,2013
2607,亚夏汽车,2335595.87,18312777.98,20648373.85,0.0056,2015
2607,亚夏汽车,1893935.08,14355269.01,16249204.09,0.0038,2016
2607,亚夏汽车,1014814.86,12157882.16,13172697.02,0.0028,2017
2607,亚夏汽车,5594523.4,107724209.4,113318732.8,0.0157,2018
2607,中公教育,4680424.96,89129236.58,93809661.54,0.0094,2019
2607,中公教育,3961121.19,98494481.9,102455603.1,0.0071,2020
2607,中公教育,3254233.02,79882200.05,83136433.07,0.0081,2021
2607,中公教育,2560575.66,46684557.45,49245133.11,0.0061,2022
2607,中公教育,1874408.27,23461723.24,25336131.51,0.0035,2023
2609,捷顺科技,1166755.18,6321906.42,7488661.6,0.0101,2011
2609,捷顺科技,777710.12,8676382.91,9454093.03,0.0115,2012
2609,捷顺科技,909860.36,13676485.5,14586345.86,0.0156,2013
2609,捷顺科技,6911408.4,14414316.88,21325725.28,0.017,2015
2609,捷顺科技,6942615.93,18357232.02,25299847.95,0.0103,2016
2609,捷顺科技,20454792.53,26573841.8,47028634.33,0.0184,2018
2609,捷顺科技,20343047.75,25482566.1,45825613.85,0.0166,2019
2609,捷顺科技,15981445.74,22433981.05,38415426.79,0.0122,2020
2609,捷顺科技,11819201.64,23074609.3,34893810.94,0.0098,2021
2609,捷顺科技,16175003.88,19288197.04,35463200.92,0.0093,2022
2609,捷顺科技,10934749.34,14247301.45,25182050.79,0.0063,2023
2611,东方精工,10943682.77,676413.4,11620096.17,0.0047,2015
2611,东方精工,11308353.75,463932.62,11772286.37,0.0038,2016
2611,东方精工,15007759.43,3568340.59,18576100.02,0.0015,2017
2611,东方精工,13288130.86,3694972.13,16983102.99,0.0019,2018
2611,东方精工,7961530.82,2301072.51,10262603.33,0.0016,2019
2612,朗姿股份,214698.31,3409237.33,3623935.64,0.0015,2011
2612,朗姿股份,7555363.99,5999485.93,13554849.92,0.0052,2012
2612,朗姿股份,15743927.9,8262361.31,24006289.21,0.0094,2013
2612,朗姿股份,22155241.2,10892294.07,33047535.27,0.0114,2014
2612,朗姿股份,19497777.84,9921749.62,29419527.46,0.0105,2015
2612,朗姿股份,20184040.98,48520507.66,68704548.64,0.0155,2016
2612,朗姿股份,17112733.24,40641803.59,57754536.83,0.0083,2017
2612,朗姿股份,13597521.73,31875551.25,45473072.98,0.0062,2018
2612,朗姿股份,17379551.4,15888138.24,33267689.64,0.0063,2019
2612,朗姿股份,29050451.03,15310979.39,44361430.42,0.0086,2020
2612,朗姿股份,37981259.88,18746832.44,56728092.32,0.0083,2021
2612,朗姿股份,54654543.13,26379298.02,81033841.15,0.0114,2022
2612,朗姿股份,76761089.73,30364819.31,107125909.0,0.0147,2023
2613,北玻股份,1130831.12,8657185.83,9788016.95,0.005,2015
2614,蒙发利,573444.49,7465753.57,8039198.06,0.0031,2011
2614,蒙发利,2360171.4,7561308.75,9921480.15,0.0037,2012
2614,蒙发利,2920391.1,9933571.58,12853962.68,0.004,2013
2614,蒙发利,2745489.45,15055296.89,17800786.34,0.0045,2015
2614,蒙发利,5922171.35,13723459.56,19645630.91,0.0045,2016
2614,奥佳华,3293375.93,18865486.8,22158862.73,0.0046,2017
2614,奥佳华,13389568.49,20888714.73,34278283.22,0.0058,2018
2614,奥佳华,16626033.37,20942296.9,37568330.27,0.0061,2019
2614,奥佳华,15567520.71,16820640.03,32388160.74,0.0036,2020
2614,奥佳华,13617003.31,23497822.05,37114825.36,0.004,2021
2614,奥佳华,13095443.48,18534464.0,31629907.48,0.0036,2022
2614,奥佳华,11867957.35,16649530.18,28517487.53,0.0036,2023
2616,长青集团,101695.15,11197828.12,11299523.27,0.0066,2011
2616,长青集团,6171530.11,10595650.77,16767180.88,0.0091,2012
2616,长青集团,5302959.91,9255479.84,14558439.75,0.0074,2013
2617,露笑科技,564171.74,8349926.93,8914098.67,0.004,2014
2617,露笑科技,502488.83,6123003.14,6625491.97,0.0036,2015
2617,露笑科技,489607.32,4533052.12,5022659.44,0.0015,2016
2617,露笑科技,464925.99,5244478.49,5709404.48,0.0009,2017
2617,露笑科技,1853857.36,13061993.59,14915850.95,0.0029,2018
2617,露笑科技,3241484.05,16383035.68,19624519.73,0.0024,2019
2617,露笑科技,3088084.6,16383736.87,19471821.47,0.0023,2020
2617,露笑科技,2318388.41,10246172.44,12564560.85,0.0014,2021
2617,露笑科技,1945417.17,9498724.99,11444142.16,0.0012,2022
2617,露笑科技,5734789.48,11929170.51,17663959.99,0.0018,2023
2618,丹邦科技,11168.75,545457.24,546057.24,0.0005,2011
2618,丹邦科技,16273.49,1137678.1,1153951.59,0.0009,2012
2618,丹邦科技,12444.41,5405564.39,5418008.8,0.0027,2013
2618,丹邦科技,11168.75,12897351.39,12902137.64,0.0054,2015
2618,丹邦科技,11168.75,3896849.63,3897806.8,0.0016,2016
2621,大连三垒,1392903.41,2249505.38,3642408.79,0.0036,2011
2621,大连三垒,1496298.59,460737.38,1957035.97,0.0019,2012
2621,大连三垒,1389508.53,429577.46,1819085.99,0.0017,2013
2622,融钰集团,24884273.88,3412404.24,28296678.12,0.0164,2017
2622,融钰集团,3271205.15,4859605.18,8130810.33,0.0045,2021
2622,皓宸医疗,1513355.83,4706808.07,6220163.9,0.0038,2022
2622,皓宸医疗,4353532.21,5290310.95,9643843.16,0.0063,2023
2626,金达威,85217.96,7287937.24,7373155.2,0.0051,2011
2626,金达威,70945.21,6760960.37,6831905.58,0.0051,2012
2626,金达威,62115.3,7025287.63,7087402.93,0.005,2013
2626,金达威,1004543.62,7879937.49,8884481.11,0.0032,2015
2626,金达威,1172666.52,7831603.19,9004269.71,0.0029,2016
2626,金达威,1047333.47,6961973.55,8009307.02,0.0024,2017
2626,金达威,948121.45,11630174.73,12578296.18,0.0027,2018
2626,金达威,815329.88,10407095.08,11222424.96,0.0024,2019
2626,金达威,1069999.98,7503146.5,8573146.48,0.0017,2020
2626,金达威,890730.81,16529801.46,17420532.27,0.003,2021
2626,金达威,1095253.02,13961714.55,15056967.57,0.0028,2022
2626,金达威,1039219.9,13503763.47,14542983.37,0.0027,2023
2629,仁智油服,1311329.53,2542441.58,3853771.11,0.0038,2011
2629,仁智油服,1068892.48,4287441.96,5356334.44,0.0053,2012
2629,仁智油服,555175.03,3838152.42,4393327.45,0.004,2013
2629,仁智油服,99276.43,1199336.8,1298613.23,0.0016,2015
2629,仁智股份,75167.51,664841.11,740008.62,0.001,2016
2629,仁智股份,24431.88,454939.57,479371.45,0.0014,2018
2629,仁智股份,11168.75,217041.69,189961.94,0.0005,2021
2630,华西能源,394017.46,6229838.27,6623855.73,0.0016,2011
2630,华西能源,258256.91,5366637.19,5624894.1,0.0011,2012
2630,华西能源,1487026.17,7410084.17,8897110.34,0.0017,2013
2630,华西能源,2014556.37,6904844.13,8919400.5,0.0012,2014
2635,安洁科技,463737.14,7510315.04,7974052.18,0.0078,2011
2635,安洁科技,541715.62,9318416.26,9860131.88,0.0081,2012
2635,安洁科技,444953.3,9731720.17,10176673.47,0.0071,2013
2635,安洁科技,3740391.25,50500870.87,54241262.12,0.0176,2015
2635,安洁科技,3996925.08,50751457.98,54748383.06,0.0168,2016
2635,安洁科技,7379983.83,63008571.4,70388555.23,0.0081,2017
2635,安洁科技,11160767.64,85254400.51,96415168.15,0.011,2018
2635,安洁科技,11284471.21,90426566.44,101711037.7,0.0147,2019
2635,安洁科技,12515331.61,113081288.7,125596620.3,0.0171,2020
2635,安洁科技,11290623.99,135677565.2,146968189.2,0.0189,2021
2635,安洁科技,12508166.32,206393697.4,218901863.8,0.0282,2022
2635,安洁科技,14936632.07,241892713.1,256829345.2,0.0315,2023
2636,金安国纪,460945.62,2403780.34,2864725.96,0.0013,2012
2636,金安国纪,30858.58,2170249.74,2201108.32,0.0009,2013
2636,金安国纪,35082.06,3274469.81,3309551.87,0.0012,2015
2636,金安国纪,46787.23,3399670.6,3446457.83,0.0011,2016
2636,金安国纪,31831.55,2815913.8,2847745.35,0.0007,2017
2636,金安国纪,17678.99,3539935.27,3557614.26,0.0009,2018
2636,金安国纪,106682.33,4285660.77,4392343.1,0.0009,2019
2636,金安国纪,187429.09,3153792.17,3341221.26,0.0005,2022
2636,金安国纪,227545.85,2716551.74,2944097.59,0.0005,2023
2638,勤上光电,2482607.66,20861424.91,23344032.57,0.0098,2011
2638,勤上光电,19551706.2,17961009.3,37512715.5,0.0125,2012
2638,勤上股份,586666.59,8455561.28,9042227.87,0.0026,2021
2638,勤上股份,556540.85,4139777.04,4696317.89,0.0016,2022
2638,勤上股份,437369.4,3934983.8,4372353.2,0.0016,2023
2639,雪人股份,6851098.31,11048286.01,17899384.32,0.0039,2023
2640,百圆裤业,636419.73,1895819.64,2532239.37,0.0032,2011
2640,百圆裤业,1237446.5,3115890.25,4353336.75,0.0049,2012
2640,百圆裤业,1650011.89,5075229.35,6725241.24,0.0069,2013
2640,跨境通,3384783.09,2774366.5,6159149.59,0.002,2015
2640,跨境通,6044880.96,2002541.17,8047422.13,0.0011,2016
2640,跨境通,7234866.36,10234679.88,17469546.24,0.002,2017
2640,跨境通,16326314.62,10775288.72,27101603.34,0.0022,2018
2640,跨境通,22548724.77,36243964.75,58792689.52,0.0056,2019
2640,跨境通,13213741.63,27568766.83,40782508.46,0.0066,2020
2640,跨境通,1994593.93,1109972.43,3104566.36,0.0008,2022
2640,跨境通,1923844.82,868338.12,2792182.94,0.0007,2023
2641,永高股份,1349392.56,37647783.44,38997176.0,0.0166,2011
2641,永高股份,3152770.74,45886494.53,49039265.27,0.018,2012
2641,永高股份,3698609.44,55681366.78,59379976.22,0.0199,2013
2641,永高股份,4003177.22,88600798.64,92603975.86,0.0233,2015
2641,永高股份,5081909.09,99156369.83,104238278.9,0.024,2016
2641,永高股份,4930625.96,118216886.9,123147512.9,0.0266,2017
2641,永高股份,5058205.89,113729360.1,118787566.0,0.0219,2018
2641,永高股份,4222909.7,117862461.6,122085371.3,0.0213,2019
2641,永高股份,2985345.34,111665995.7,114651341.1,0.0152,2020
2641,永高股份,2250244.53,144975715.6,147225960.1,0.0176,2021
2641,公元股份,1100767.49,149049548.6,150150316.1,0.0178,2022
2641,公元股份,1971529.99,147891432.2,149862962.2,0.018,2023
2642,荣之联,487903.24,32700819.07,33188722.31,0.028,2012
2642,荣之联,18752385.81,60199055.45,78951441.26,0.0366,2013
2643,烟台万润,512440.09,26118273.07,26630713.16,0.0168,2011
2643,烟台万润,414104.6,28281731.63,28695836.23,0.0192,2012
2643,烟台万润,598678.87,39611912.78,40210591.65,0.026,2013
2643,万润股份,665764.46,47020428.15,47686192.61,0.0158,2015
2643,万润股份,988522.69,58272091.79,59260614.48,0.0138,2016
2643,万润股份,1227120.45,82393571.94,83620692.39,0.0184,2017
2643,万润股份,4535587.72,80788582.8,85324170.52,0.0167,2018
2643,万润股份,4033283.87,82044322.0,86077605.87,0.0146,2019
2643,万润股份,5793928.22,78261787.07,84055715.29,0.0126,2020
2643,万润股份,13313466.76,94398881.71,107712348.5,0.0137,2021
2643,万润股份,14943258.93,112996069.1,127939328.0,0.0138,2022
2643,万润股份,15224744.9,105323158.5,120547903.4,0.0119,2023
2644,佛慈制药,1208904.19,3500716.14,4709620.33,0.0035,2015
2644,佛慈制药,2304425.31,8697610.74,11002036.05,0.0054,2016
2644,佛慈制药,2124878.48,8956323.88,11081202.36,0.0047,2017
2644,佛慈制药,2449765.42,21698105.41,24147870.83,0.0101,2019
2646,青青稞酒,28689.08,2594026.35,2622715.43,0.0015,2011
2646,青青稞酒,610185.81,7337786.26,7947972.07,0.0037,2012
2646,青青稞酒,627469.09,13036079.82,13663548.91,0.0057,2013
2646,天佑德酒,7468716.31,16359080.0,23827796.31,0.0072,2023
2648,卫星石化,1872365.22,6439654.68,8312019.9,0.0011,2016
2648,卫星石化,1603462.08,10188868.74,11792330.82,0.0012,2017
2648,卫星石化,1474105.09,24049438.04,25523543.13,0.0019,2018
2648,卫星石化,18221828.41,23440560.09,41662388.5,0.0023,2019
2648,卫星石化,22222567.65,27871490.4,50094058.05,0.0015,2020
2648,卫星化学,10721698.24,58373550.01,69095248.25,0.0014,2021
2648,卫星化学,24376203.62,115559626.8,139935830.4,0.0025,2022
2648,卫星化学,37131880.08,137004864.5,174136744.6,0.0027,2023
2650,加加食品,1752357.05,2620192.54,4372549.59,0.0021,2011
2650,加加食品,1372835.69,3599745.92,4972581.61,0.0027,2012
2650,加加食品,1791650.13,3571241.9,5362892.03,0.0025,2013
2650,加加食品,746151.61,4774112.84,5520264.45,0.0019,2016
2650,加加食品,907506.76,3935080.65,4842587.41,0.0017,2017
2650,加加食品,602413.43,2862779.73,3465193.16,0.0013,2018
2650,加加食品,754451.93,2536486.67,3290938.6,0.0012,2019
2650,加加食品,4881982.46,3445428.08,8327410.54,0.0028,2021
2650,加加食品,4136665.1,3384368.99,7521034.09,0.0027,2022
2650,加加食品,5736981.99,3568260.05,9305242.04,0.0035,2023
2652,扬子新材,30000.08,406842.86,436842.94,0.0006,2013
2652,扬子新材,129678.54,1390204.81,1519883.35,0.0008,2015
2652,扬子新材,159624.33,4512544.45,4672168.78,0.002,2016
2652,扬子新材,136582.63,6219747.14,6356329.77,0.0023,2017
2652,扬子新材,117799.63,3032759.43,3150559.06,0.0011,2018
2652,扬子新材,183514.67,2158939.91,2342454.58,0.0009,2019
2654,万润科技,1848772.18,21082934.69,22931706.87,0.0053,2017
2654,万润科技,2229206.79,19949133.65,22178340.44,0.0049,2018
2654,万润科技,1796243.73,17657695.18,19453938.91,0.0042,2019
2654,万润科技,1836699.36,17705777.25,19542476.61,0.0044,2020
2654,万润科技,1497302.41,18610858.79,20108161.2,0.0048,2021
2654,万润科技,998816.4,15410030.7,16408847.1,0.0039,2022
2654,万润科技,2860968.01,14422178.16,17283146.17,0.0043,2023
2655,共达电声,1329442.26,4550899.32,5880341.58,0.0113,2011
2655,共达电声,1671531.13,5512643.42,7184174.55,0.0083,2012
2655,共达电声,3670060.14,2764765.68,6434825.82,0.0069,2013
2655,共达电声,4803702.05,7517568.27,12321270.32,0.0107,2015
2655,共达电声,4464191.68,6445557.33,10909749.01,0.0086,2016
2655,共达电声,3710327.73,9686896.71,13397224.44,0.0122,2017
2655,共达电声,5056785.89,11782787.95,16839573.84,0.0153,2018
2655,共达电声,6281223.79,7733573.75,14014797.54,0.0118,2019
2655,共达电声,8439954.06,6323556.58,14763510.64,0.0137,2020
2655,共达电声,5887460.46,4606941.36,10494401.82,0.009,2021
2655,共达电声,3583497.03,3299192.88,6882689.91,0.0057,2022
2655,共达电声,2399834.99,3532473.89,5932308.88,0.0043,2023
2656,卡奴迪路,1484582.03,1360522.44,2845104.47,0.0019,2012
2656,卡奴迪路,1494092.14,2156071.5,3650163.64,0.0017,2013
2656,卡奴迪路,2166023.12,8670586.84,10836609.96,0.0039,2015
2656,摩登大道,4349780.85,8430468.33,12780249.18,0.0044,2016
2656,摩登大道,21330015.51,6974250.49,28304266.0,0.0083,2017
2656,摩登大道,16647868.82,5546269.57,22194138.39,0.0066,2018
2656,摩登大道,2554309.64,3826432.23,6380741.87,0.0034,2019
2657,中科金财,50735061.39,91787625.16,142522686.6,0.1399,2012
2657,中科金财,77335362.55,75924075.55,153259438.1,0.112,2013
2657,中科金财,133337446.4,41444726.7,174782173.1,0.0675,2015
